id,name,latitude,longitude,address,city,state,postcode,country,power_kw,connector_types,access_type,operator,network,status
81846,AC Hotel Chicago Downtown,41.893499,-87.625498,630 N Rush St,Chicago,IL,60611,,14.0,,Unknown,Unknown,Unknown,Unknown
94977,640 N Lasalle Parking Garage,41.8936252,-87.6334239,640 N Lasalle St,Chicago,Illinois,60654,,16.0,,Unknown,Unknown,Unknown,Unknown
29888,614 N St Clair St,41.893147,-87.623135,614 N St Clair St,Chicago,Illinois,60611,,0.0,,Unknown,Unknown,Unknown,Unknown
228355,THOR816WFULTON STATION 1,41.88694,-87.64766,800 W Fulton Market,Chicago,IL,60607,,3.7,,Unknown,Unknown,Unknown,Unknown
277445,UIC Parking Services Lot 9,41.8748062,-87.6507875,501 South Morgan Street,Chicago,IL,60612,,3.7,,Unknown,Unknown,Unknown,Unknown
228347,Union West,41.882764,-87.651188,939 W Washington Blvd,Chicago,IL,60607,,3.7,,Unknown,Unknown,Unknown,Unknown
246891,One Bennett Park,41.891466,-87.616338,456 E Illinois St,Chicago,IL,60611,,3.7,,Unknown,Unknown,Unknown,Unknown
246894,MOMENT MOMENT 1,41.892047,-87.617241,545 N McClurg Ct,Chicago,IL,60611,,3.7,,Unknown,Unknown,Unknown,Unknown
246896,PARKING B LOT B FLOOR9 #3,41.89356,-87.620889,240 E Ontario St,Chicago,IL,60611,,3.7,,Unknown,Unknown,Unknown,Unknown
29890,30 W Huron St,41.89500046,-87.62918091,30 W Huron St,Chicago,Illinois,60654,,0.0,,Unknown,Unknown,Unknown,Unknown
246897,PARKING B LOT B FLOOR8 #3,41.89369,-87.620964,259 E Erie St,Chicago,IL,60611,,3.7,,Unknown,Unknown,Unknown,Unknown
72618,Whole Foods - West Huron,41.8950201,-87.6290687,"30 West Huron St. Chicago, IL",Chicago,ILLINOIS,60654,,50.0,,Unknown,Unknown,Unknown,Unknown
